조사회차,단과대학명,학과명,졸업자_남,졸업자_여,건보가입취업자_남,건보가입취업자_여,교내취업자_남,교내취업자_여,해외취업자_남,해외취업자_여,농림어업종사자_남,농림어업종사자_여,개인창작활동종사자_남,개인창작활동종사자_여,1인창사업자_남,1인창사업자_여,프리랜서_남,프리랜서_여,진학자_남,진학자_여,입대자,취업불가능자_남,취업불가능자_여,외국인유학생_남,외국인유학생_여,제외인정자_남,제외인정자_여,기타_남,기타_여,미상_남,미상_여,입학당시기취업자_남,입학당시기취업자_여,국내진학자_전문대학_남,국내진학자_전문대학_여,국내진학자_대학_남,국내진학자_대학_여,국내진학자_대학원_남,국내진학자_대학원_여,국외진학자_전문대학_남,국외진학자_전문대학_여,국외진학자_대학_남,국외진학자_대학_여,국외진학자_대학원_남,국외진학자_대학원_여
2024-12-31,단과대구분없음,과수학과,27,1,3,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,버섯학과,19,3,7,0,0,0,0,0,3,1,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,4,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,가금학과,18,2,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,어류양식학과,15,0,1,0,0,0,0,0,5,0,0,0,1,0,0,0,4,0,2,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,농수산가공학과,9,13,2,3,0,0,0,0,4,4,0,0,0,1,0,1,2,2,0,0,0,0,0,0,0,1,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,농수산가공전공,2,5,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2024-12-31,단과대구분없음,골프경기지도과,28,18,6,2,0,0,0,0,0,0,0,0,1,3,3,3,6,4,3,1,0,0,0,0,0,8,6,0,0,3,1,5,4,1,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,컴퓨터응용기계과,108,2,78,2,0,0,0,0,0,0,0,0,0,0,2,0,3,0,5,0,0,0,0,0,0,20,0,0,0,6,0,1,0,2,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,IoT소프트웨어과,46,5,26,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,0,0,0,0,13,2,0,0,9,1,0,0,1,1,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,AI자동화과,33,0,23,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,스마트전기과(ICT융합제어),27,1,22,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,22,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,영상그래픽과,16,5,3,2,0,0,0,0,0,0,1,2,1,0,2,0,1,0,2,0,0,0,0,0,0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,스마트융합설비과,18,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,산업설비자동화(스마트설비),7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,스마트제품디자인과,16,1,8,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,AI융합전자과,12,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,에너지환경과,24,3,14,2,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,바이오품질관리과,21,15,18,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,로봇IT과,10,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,항공메카트로닉스과,26,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,항공전기전자정비과,47,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,15,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0
2024-12-31,사회과학대학,무역학과,118,146,71,93,0,0,0,1,0,0,0,0,8,6,4,1,1,4,0,0,0,3,5,0,0,29,35,2,1,50,66,0,0,1,2,0,2,0,0,0,0,0,0
2024-12-31,생명과학대학,환경조경학과,18,13,8,8,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2024-12-31,자연과학대학,화학신소재학과,19,17,11,3,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,1,7,0,0,2,0,0,0,0,0,7,7,0,0,0,0,0,0
2024-12-31,자연과학대학,물리학과,666,211,211,51,3,3,2,1,0,0,0,0,5,2,12,10,238,76,16,0,0,4,1,0,0,154,64,21,3,5,1,0,1,0,0,236,75,0,0,0,0,2,0
2024-12-31,치과대학,치의학과,294,183,261,168,0,0,0,0,0,0,0,0,0,1,1,1,0,0,11,0,1,1,0,0,0,20,12,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,과학기술대학,컴퓨터공학과,94,15,47,8,0,0,0,0,0,0,0,0,1,0,4,0,3,0,1,0,0,0,0,0,0,38,7,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,생물학과,36,27,15,17,1,1,0,0,0,0,0,0,1,1,0,0,8,4,1,0,0,2,1,0,0,4,3,4,0,4,4,0,0,0,0,8,4,0,0,0,0,0,0
2024-12-31,단과대구분없음,해양자원육성학과,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,식품가공유통학과,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,소프트웨어학과,74,22,42,10,1,2,0,0,0,0,0,0,0,1,2,0,7,2,4,0,0,5,1,0,0,10,6,3,0,9,2,0,0,0,0,7,2,0,0,0,0,0,0
2024-12-31,단과대구분없음,지역개발학과,7,7,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,2,1,0,0,3,4,0,0,0,1,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,교육학전공,6,28,2,8,1,2,0,0,0,0,0,0,1,2,0,1,0,1,0,0,0,2,7,0,0,0,7,0,0,3,10,0,0,0,0,0,1,0,0,0,0,0,0
2024-12-31,단과대구분없음,중국어교육전공,10,63,7,36,0,2,0,0,0,0,0,0,0,3,0,5,1,0,0,0,0,0,2,0,0,2,15,0,0,6,19,0,0,1,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,식품과학과,6,7,5,4,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,4,0,0,0,0,1,0,0,0,0,0,0,0
2024-12-31,공과대학,기계의용공학과,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,공과대학,시스템경영공학과,65,19,42,9,0,0,0,0,0,0,0,0,0,0,0,1,7,3,0,0,0,0,1,0,0,14,5,2,0,1,0,0,0,0,0,7,3,0,0,0,0,0,0
2024-12-31,농업생명과학대학,원예과학전공,18,12,11,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,5,7,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2024-12-31,사범대학,가정교육과,36,148,17,34,1,5,0,1,0,0,0,0,0,0,2,14,2,4,1,0,0,0,0,0,0,13,88,0,2,0,1,0,0,0,0,2,4,0,0,0,0,0,0
2024-12-31,사범대학,체육교육과,560,153,185,42,5,0,0,0,0,0,0,3,11,2,58,20,19,10,35,1,0,0,0,0,0,225,66,21,10,2,3,0,0,0,1,19,9,0,0,0,0,0,0
2024-12-31,사회과학대학,문화인류학과,20,51,13,24,0,1,0,0,0,0,0,1,0,2,0,2,1,2,0,0,0,0,5,0,0,0,6,6,8,0,0,0,0,0,0,1,2,0,0,0,0,0,0
2024-12-31,인문대학,국어국문학전공,34,76,10,17,1,3,0,0,0,0,0,2,0,1,2,5,2,3,1,0,0,1,12,0,0,11,21,6,12,0,0,0,0,0,0,2,3,0,0,0,0,0,0
2024-12-31,IT대학,전자공학과,31,7,9,1,0,0,0,0,0,0,0,0,0,0,2,0,13,2,0,0,0,0,0,0,0,1,0,6,4,0,0,0,0,0,0,13,2,0,0,0,0,0,0
2024-12-31,IT대학,컴퓨터과학전공,32,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,2,0,0,0,0,0,16,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0
2024-12-31,동물생명과학대학,사료생산과학전공,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,동물생명과학대학,축산식품과학전공,8,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,의생명과학대학,분자생명과학과,8,16,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,11,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,6,11,0,0,0,0,0,0
2024-12-31,문화예술·공과대학,토목공학전공,7,10,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,문화예술·공과대학,음악학과,3,17,0,4,0,0,0,0,0,0,0,0,1,1,0,4,1,2,1,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,2,0,0,0,0,0,0
2024-12-31,공학대학,건축학과(5),2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,공학대학,에너지화학공학전공,22,6,8,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,11,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0
2024-12-31,공학대학,정보통신공학전공,31,4,12,3,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2024-12-31,공학대학,지구환경시스템공학과,25,6,12,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,11,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024-12-31,보건과학대학,치위생학과,8,151,5,126,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0,0,1,1,17,0,4,0,3,0,0,0,0,0,1,0,0,0,0,0,0
2024-12-31,보건과학대학,작업치료학과,51,95,37,70,0,0,0,1,0,0,0,0,0,0,1,3,5,4,3,0,0,0,0,0,0,5,17,0,0,1,3,0,0,1,0,4,4,0,0,0,0,0,0
2024-12-31,보건과학대학,응급구조학과,55,80,29,60,1,1,0,0,0,0,0,0,2,0,2,1,0,2,9,0,0,0,0,0,0,10,11,2,5,1,2,0,1,0,0,0,1,0,0,0,0,0,0
2024-12-31,인문사회과학대학,지역경제전공,6,1,2,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-12-31,인문사회·디자인스포츠대학,일본어학과,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,인문사회·디자인스포츠대학,공공행정전공,3,16,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,건축시스템공학과,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,전기전자공학과,871,106,708,74,11,2,4,0,0,0,1,0,7,0,7,0,15,3,3,0,0,13,10,0,0,102,17,0,0,401,40,0,0,4,0,9,2,0,0,0,0,2,1
2024-12-31,단과대구분없음,바이오컨버전스공학과,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,생화학과,20,31,6,17,1,1,0,0,0,0,0,0,0,0,0,2,6,5,0,0,0,1,0,0,0,2,6,4,0,1,2,0,0,0,0,6,5,0,0,0,0,0,0
2024-12-31,단과대구분없음,수의학과,179,167,126,133,5,4,0,0,0,0,0,0,2,3,5,0,11,2,8,0,0,12,9,0,0,10,11,0,5,58,47,0,0,0,0,11,2,0,0,0,0,0,0
2024-12-31,단과대구분없음,지구환경시스템공학과,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,응급의료재활학과,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,학교상담전공,17,67,15,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,13,58,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,외국어로서의 한국어교육전공,3,11,1,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,화학교육전공,22,21,19,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,15,10,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,기계메카트로닉스공학과,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,도시환경재난관리전공,6,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-12-31,경상대학,경제통상학부,89,90,45,34,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,1,10,0,0,40,44,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0
2024-12-31,공과대학,응용화학공학부 응용화학전공,26,9,12,5,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,9,2,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,1
2024-12-31,과학기술대학,자동차공학부 친환경자동차전공,15,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,과학기술대학,소프트웨어학과,24,7,10,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,11,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2024-12-31,과학기술대학,컴퓨터정보학부 컴퓨터소프트웨어전공,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,농업생명과학대학,응용생명과학부 응용생물학전공,15,8,5,4,0,0,0,0,0,0,0,0,0,0,0,1,5,0,1,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0
2024-12-31,법과대학,행정학부 공공관리전공,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,예술대학,"음악학과(성악전공, 피아노전공, 작곡전공, 관현악전공, 이론전공)",5,33,2,2,0,0,0,0,0,0,0,0,0,2,1,9,0,7,0,0,0,0,0,0,0,2,13,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
2024-12-31,자연과학대학,생명과학부 생물학전공,36,27,10,4,0,0,0,0,0,0,0,0,0,0,0,2,12,16,0,0,0,0,0,0,0,14,5,0,0,0,0,0,0,0,0,12,16,0,0,0,0,0,0
2024-12-31,단과대구분없음,융합학부 수소 및 신재생에너지전공,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-12-31,생태환경대학,축산생명공학과,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,생태환경대학,동물생명공학과,12,9,6,4,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0
2024-12-31,생태환경대학,레저스포츠학과,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-12-31,단과대구분없음,도시재생학과,12,15,10,10,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,10,7,0,0,0,0,1,1,0,0,0,0,0,0
2024-12-31,단과대구분없음,건설환경에너지공학부 토목공학전공,13,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,건설방재환경공학과,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,전자전기공학부,93,13,53,7,2,0,0,0,0,0,0,0,0,0,1,0,14,2,1,0,0,9,3,0,0,12,1,1,0,10,0,0,0,0,0,14,2,0,0,0,0,0,0
2024-12-31,단과대구분없음,전자공학부,6,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,바이오섬유소재학과,2,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
2024-12-31,단과대구분없음,컴퓨터학부,23,14,6,5,1,0,0,0,0,0,0,0,1,0,0,0,4,1,0,0,0,1,5,0,0,10,3,0,0,2,1,0,0,0,0,4,1,0,0,0,0,0,0
2024-12-31,단과대구분없음,정보보호학학과간협동과정,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,응용생명과학부 식물생명과학전공,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,아동가족학과,7,73,4,30,0,2,0,0,0,0,0,0,0,2,0,1,0,4,0,0,0,2,11,0,0,1,16,0,7,1,5,0,0,0,0,0,3,0,0,0,0,0,1
2024-12-31,단과대구분없음,대기과학과,22,15,10,6,2,0,1,0,0,0,0,0,0,0,0,0,7,4,1,0,0,1,0,0,0,0,5,0,0,1,1,0,0,0,0,6,4,0,0,0,0,1,0
2024-12-31,단과대구분없음,의료정보학과학과간협동과정,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,디지털패션학과,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,교육철학전공,3,5,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,농업교육전공,4,4,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,산업공학과 전기공학전공,5,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,산업공학과 금속신소재공학전공,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,산업공학과 무기재료공학전공,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,사회정책및NGO전공,1,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,컴퓨터소프트웨어전공,16,2,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,농산물안전성학전공,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,경영대학,경영정보학과,170,191,92,106,5,1,0,1,0,0,0,0,0,3,3,7,7,4,3,0,0,7,12,0,0,53,57,0,0,2,1,0,0,0,1,7,3,0,0,0,0,0,0
2024-12-31,공과대학,건축도시토목공학부(건축공학전공),17,16,8,7,0,0,0,0,0,0,0,0,0,1,0,0,5,2,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0
2024-12-31,공과대학,항공우주및소프트웨어공학부,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,농업생명과학대학,농학과,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,자연과학대학,지질과학과,10,7,3,2,0,0,0,0,0,0,0,0,1,0,0,1,3,2,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0
2024-12-31,해양과학대학,해양산업융합학과,11,2,5,1,0,0,0,0,0,0,0,0,3,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,4,1,0,0,0,0,2,1,0,0,0,0,0,0
2024-12-31,단과대구분없음,정치외교학과,45,71,18,10,0,2,0,0,0,0,0,0,0,0,1,2,4,4,0,0,0,10,43,0,0,10,10,2,0,13,5,0,0,0,1,2,1,0,0,0,0,2,2
2024-12-31,단과대구분없음,영어교육학과,10,31,3,12,0,0,0,0,0,0,0,0,1,2,0,3,0,2,0,0,0,6,9,0,0,0,2,0,1,2,10,0,0,0,0,0,2,0,0,0,0,0,0
2024-12-31,단과대구분없음,해양시스템공학과(학과간협동과정),3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,항공우주소프트웨어공학과,2,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,농공학과,12,2,8,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,3,1,0,0,0,0,2,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,작물생산과학부,4,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,동물생명융합학과,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,식물의학과,8,8,3,5,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,2,2,0,0,1,2,0,0,0,0,2,1,0,0,0,0,0,0
2024-12-31,단과대구분없음,산림자원학과,22,15,13,10,0,0,0,0,0,0,0,0,0,1,0,1,4,0,0,0,0,2,2,0,0,3,1,0,0,9,5,0,0,0,0,4,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,해양환경공학과,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-12-31,단과대구분없음,글로벌경영전공,7,2,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,사법행정학과,3,3,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
